# Date Created: 21-Feb-2023 (10:40:05),,,
Elapsed [s],Channel,Frequency [GHz],Power [W]
19482.4,1,1.80E+01,1.75E+01
19487.5,1,1.80E+01,1.75E+01
19492.4,1,1.80E+01,1.75E+01
19497.4,1,1.80E+01,1.75E+01
19502.4,1,1.80E+01,1.75E+01
19507.5,1,1.80E+01,1.75E+01
19512.5,1,1.80E+01,1.75E+01
19517.5,1,1.80E+01,1.75E+01
19522.5,1,1.80E+01,1.75E+01
19527.5,1,1.80E+01,1.75E+01
19532.5,1,1.80E+01,1.75E+01
19537.6,1,1.80E+01,1.75E+01
19542.6,1,1.80E+01,1.75E+01
19547.6,1,1.80E+01,1.74E+01
19552.6,1,1.80E+01,1.75E+01
19557.6,1,1.80E+01,1.75E+01
19562.6,1,1.80E+01,1.76E+01
19567.6,1,1.80E+01,1.75E+01
19572.6,1,1.80E+01,1.75E+01
19577.7,1,1.80E+01,1.75E+01
19582.7,1,1.80E+01,1.75E+01
19587.7,1,1.80E+01,1.75E+01
19592.7,1,1.80E+01,1.75E+01
19597.7,1,1.80E+01,1.75E+01
19602.8,1,1.80E+01,1.75E+01
19607.8,1,1.80E+01,1.69E+01
19612.8,1,1.80E+01,1.75E+01
19617.8,1,1.80E+01,1.75E+01
19622.8,1,1.80E+01,1.75E+01
19627.8,1,1.80E+01,1.75E+01
19632.8,1,1.80E+01,1.75E+01
19637.8,1,1.80E+01,1.74E+01
19642.8,1,1.80E+01,1.76E+01
19647.9,1,1.80E+01,1.74E+01
19652.9,1,1.80E+01,1.75E+01
19657.9,1,1.80E+01,1.75E+01
19662.9,1,1.80E+01,1.75E+01
19667.9,1,1.80E+01,1.74E+01
19673,1,1.80E+01,1.76E+01
19678,1,1.80E+01,1.75E+01
19683,1,1.80E+01,1.75E+01
19688,1,1.80E+01,1.75E+01
19693,1,1.80E+01,1.75E+01
19698,1,1.80E+01,1.75E+01
19703,1,1.80E+01,1.74E+01
19708,1,1.80E+01,1.75E+01
19713,1,1.80E+01,1.75E+01
19718,1,1.80E+01,1.75E+01
19723.1,1,1.80E+01,1.75E+01
19728.1,1,1.80E+01,1.76E+01
19733.1,1,1.80E+01,1.76E+01
19738.1,1,1.80E+01,1.69E+01
19743.1,1,1.80E+01,1.75E+01
19748.1,1,1.80E+01,1.70E+01
19753.1,1,1.80E+01,1.75E+01
19758.1,1,1.80E+01,1.75E+01
19763.2,1,1.80E+01,1.76E+01
19768.2,1,1.80E+01,1.75E+01
19773.2,1,1.80E+01,1.69E+01
19778.2,1,1.80E+01,1.75E+01
19783.2,1,1.80E+01,1.76E+01
19788.2,1,1.80E+01,1.69E+01
19793.3,1,1.80E+01,1.69E+01
19798.3,1,1.80E+01,1.76E+01
19803.3,1,1.80E+01,1.69E+01
19808.3,1,1.80E+01,1.75E+01
19813.3,1,1.80E+01,1.69E+01
19818.3,1,1.80E+01,1.63E+01
19823.3,1,1.80E+01,1.69E+01
19828.3,1,1.80E+01,1.63E+01
19833.3,1,1.80E+01,1.63E+01
19838.4,1,1.80E+01,1.63E+01
19843.4,1,1.80E+01,1.69E+01
19848.4,1,1.80E+01,1.69E+01
19853.4,1,1.80E+01,1.69E+01
19858.4,1,1.80E+01,1.69E+01
19863.4,1,1.80E+01,1.69E+01
19868.4,1,1.80E+01,1.69E+01
19873.4,1,1.80E+01,1.69E+01
19878.4,1,1.80E+01,1.68E+01
19883.5,1,1.80E+01,1.68E+01
19888.5,1,1.80E+01,1.69E+01
19893.5,1,1.80E+01,1.68E+01
19898.5,1,1.80E+01,1.69E+01
19903.6,1,1.80E+01,1.69E+01
19908.6,1,1.80E+01,1.69E+01
19913.6,1,1.80E+01,1.69E+01
19918.6,1,1.80E+01,1.69E+01
19923.6,1,1.80E+01,1.69E+01
19928.6,1,1.80E+01,1.68E+01
19933.6,1,1.80E+01,1.69E+01
19938.6,1,1.80E+01,1.69E+01
19943.6,1,1.80E+01,1.69E+01
19948.6,1,1.80E+01,1.69E+01
19953.7,1,1.80E+01,1.69E+01
19958.7,1,1.80E+01,1.70E+01
19963.7,1,1.80E+01,1.69E+01
19968.7,1,1.80E+01,1.75E+01
19973.7,1,1.80E+01,1.69E+01
19978.8,1,1.80E+01,1.69E+01
19983.8,1,1.80E+01,1.69E+01
19988.8,1,1.80E+01,1.69E+01
19993.8,1,1.80E+01,1.69E+01
19998.8,1,1.80E+01,1.68E+01
20003.8,1,1.80E+01,1.69E+01
20008.8,1,1.80E+01,1.75E+01
20013.9,1,1.80E+01,1.75E+01
20018.9,1,1.80E+01,1.69E+01
20023.9,1,1.80E+01,1.75E+01
20028.9,1,1.80E+01,1.69E+01
20033.9,1,1.80E+01,1.69E+01
20039,1,1.80E+01,1.82E+01
20044,1,1.80E+01,1.82E+01
20049,1,1.80E+01,1.75E+01
20054,1,1.80E+01,1.75E+01
20059,1,1.80E+01,1.76E+01
20064,1,1.80E+01,1.82E+01
20069,1,1.80E+01,1.82E+01
20074,1,1.80E+01,1.76E+01
20079,1,1.80E+01,1.75E+01
20084,1,1.80E+01,1.75E+01
20089.1,1,1.80E+01,1.75E+01
20094.1,1,1.80E+01,1.75E+01
20099.1,1,1.80E+01,1.75E+01
20104.1,1,1.80E+01,1.75E+01
20109.2,1,1.80E+01,1.76E+01
20114.1,1,1.80E+01,1.75E+01
20119.1,1,1.80E+01,1.75E+01
20124.1,1,1.80E+01,1.76E+01
20129.2,1,1.80E+01,1.75E+01
20134.2,1,1.80E+01,1.75E+01
20139.2,1,1.80E+01,1.75E+01
20144.2,1,1.80E+01,1.76E+01
20149.2,1,1.80E+01,1.75E+01
20154.2,1,1.80E+01,1.75E+01
20159.3,1,1.80E+01,1.75E+01
20164.3,1,1.80E+01,1.75E+01
20169.3,1,1.80E+01,1.75E+01
20174.2,1,1.80E+01,1.75E+01
20179.3,1,1.80E+01,1.70E+01
20184.3,1,1.80E+01,1.75E+01
20189.3,1,1.80E+01,1.75E+01
20194.3,1,1.80E+01,1.76E+01
20199.3,1,1.80E+01,1.75E+01
20204.3,1,1.80E+01,1.75E+01
20209.4,1,1.80E+01,1.69E+01
20214.4,1,1.80E+01,1.75E+01
20219.4,1,1.80E+01,1.75E+01
20224.4,1,1.80E+01,1.75E+01
20229.4,1,1.80E+01,1.75E+01
20234.5,1,1.80E+01,1.75E+01
20239.4,1,1.80E+01,1.75E+01
20244.5,1,1.80E+01,1.74E+01
20249.5,1,1.80E+01,1.74E+01
20254.5,1,1.80E+01,1.74E+01
20259.5,1,1.80E+01,1.75E+01
20264.5,1,1.80E+01,1.75E+01
20269.6,1,1.80E+01,1.68E+01
20274.6,1,1.80E+01,1.74E+01
20279.6,1,1.80E+01,1.69E+01
20284.6,1,1.80E+01,1.68E+01
20289.6,1,1.80E+01,1.68E+01
20294.6,1,1.80E+01,1.69E+01
20299.6,1,1.80E+01,1.68E+01
20304.6,1,1.80E+01,1.69E+01
20309.6,1,1.80E+01,1.63E+01
20314.6,1,1.80E+01,1.63E+01
20319.7,1,1.80E+01,1.68E+01
20324.7,1,1.80E+01,1.63E+01
20329.7,1,1.80E+01,1.63E+01
20334.7,1,1.80E+01,1.63E+01
20339.7,1,1.80E+01,1.69E+01
20344.7,1,1.80E+01,1.69E+01
20349.7,1,1.80E+01,1.69E+01
20354.7,1,1.80E+01,1.69E+01
20359.7,1,1.80E+01,1.69E+01
20364.7,1,1.80E+01,1.69E+01
20369.8,1,1.80E+01,1.69E+01
20374.8,1,1.80E+01,1.69E+01
20379.8,1,1.80E+01,1.69E+01
20384.8,1,1.80E+01,1.63E+01
20389.8,1,1.80E+01,1.63E+01
20394.9,1,1.80E+01,1.69E+01
20399.9,1,1.80E+01,1.68E+01
20404.9,1,1.80E+01,1.69E+01
20409.9,1,1.80E+01,1.69E+01
20414.9,1,1.80E+01,1.69E+01
20419.9,1,1.80E+01,1.69E+01
20425,1,1.80E+01,1.69E+01
20429.9,1,1.80E+01,1.63E+01
20434.9,1,1.80E+01,1.69E+01
20440,1,1.80E+01,1.69E+01
20445,1,1.80E+01,1.69E+01
20450,1,1.80E+01,1.64E+01
20455,1,1.80E+01,1.69E+01
20460,1,1.80E+01,1.63E+01
20465.1,1,1.80E+01,1.69E+01
20470.1,1,1.80E+01,1.69E+01
20475.1,1,1.80E+01,1.69E+01
20480.1,1,1.80E+01,1.69E+01
20485.1,1,1.80E+01,1.70E+01
20490.1,1,1.80E+01,1.69E+01
20495.1,1,1.80E+01,1.69E+01
20500.1,1,1.80E+01,1.69E+01
20505.1,1,1.80E+01,1.69E+01
20510.1,1,1.80E+01,1.68E+01
20515.2,1,1.80E+01,1.69E+01
20520.2,1,1.80E+01,1.69E+01
20525.2,1,1.80E+01,1.69E+01
20530.2,1,1.80E+01,1.69E+01
20535.2,1,1.80E+01,1.57E+01
20540.2,1,1.80E+01,1.63E+01
20545.3,1,1.80E+01,1.57E+01
20550.2,1,1.80E+01,1.62E+01
20555.2,1,1.80E+01,1.63E+01
20560.3,1,1.80E+01,1.63E+01
20565.3,1,1.80E+01,1.63E+01
20570.3,1,1.80E+01,1.63E+01
20575.3,1,1.80E+01,1.63E+01
20580.3,1,1.80E+01,1.57E+01
20585.3,1,1.80E+01,1.62E+01
20590.3,1,1.80E+01,1.62E+01
20595.4,1,1.80E+01,1.63E+01
20600.4,1,1.80E+01,1.63E+01
20605.4,1,1.80E+01,1.63E+01
20610.3,1,1.80E+01,1.63E+01
20615.4,1,1.80E+01,1.63E+01
20620.4,1,1.80E+01,1.63E+01
20625.4,1,1.80E+01,1.63E+01
20630.4,1,1.80E+01,1.63E+01
20635.4,1,1.80E+01,1.63E+01
20640.4,1,1.80E+01,1.63E+01
20645.5,1,1.80E+01,1.63E+01
20650.5,1,1.80E+01,1.63E+01
20655.5,1,1.80E+01,1.63E+01
20660.5,1,1.80E+01,1.63E+01
20665.5,1,1.80E+01,1.63E+01
20670.5,1,1.80E+01,1.63E+01
20675.5,1,1.80E+01,1.63E+01
20680.5,1,1.80E+01,1.63E+01
20685.5,1,1.80E+01,1.64E+01
20690.6,1,1.80E+01,1.64E+01
20695.6,1,1.80E+01,1.63E+01
20700.6,1,1.80E+01,1.69E+01
20705.6,1,1.80E+01,1.64E+01
20710.6,1,1.80E+01,1.63E+01
20715.6,1,1.80E+01,1.63E+01
20720.7,1,1.80E+01,1.63E+01
20725.7,1,1.80E+01,1.64E+01
20730.7,1,1.80E+01,1.63E+01
20735.7,1,1.80E+01,1.63E+01
20740.7,1,1.80E+01,1.63E+01
20745.7,1,1.80E+01,1.63E+01
20750.7,1,1.80E+01,1.63E+01
20755.7,1,1.80E+01,1.63E+01
20760.8,1,1.80E+01,1.64E+01
20765.8,1,1.80E+01,1.63E+01
20770.8,1,1.80E+01,1.63E+01
20775.8,1,1.80E+01,1.63E+01
20780.8,1,1.80E+01,1.69E+01
20785.8,1,1.80E+01,1.69E+01
20790.8,1,1.80E+01,1.69E+01
20795.8,1,1.80E+01,1.69E+01
20800.9,1,1.80E+01,1.69E+01
20805.9,1,1.80E+01,1.69E+01
20810.9,1,1.80E+01,1.69E+01
20815.9,1,1.80E+01,1.69E+01
20820.9,1,1.80E+01,1.69E+01
20826,1,1.80E+01,1.69E+01
20831,1,1.80E+01,1.69E+01
20836,1,1.80E+01,1.69E+01
20841,1,1.80E+01,1.69E+01
20846,1,1.80E+01,1.69E+01
20851,1,1.80E+01,1.69E+01
20856,1,1.80E+01,1.69E+01
20861,1,1.80E+01,1.69E+01
20866,1,1.80E+01,1.70E+01
20871,1,1.80E+01,1.69E+01
20876.1,1,1.80E+01,1.58E+01
20881.1,1,1.80E+01,1.64E+01
20886.1,1,1.80E+01,1.63E+01
20891.1,1,1.80E+01,1.63E+01
20896.1,1,1.80E+01,1.63E+01
20901.2,1,1.80E+01,1.63E+01
20906.2,1,1.80E+01,1.63E+01
20911.2,1,1.80E+01,1.63E+01
20916.2,1,1.80E+01,1.64E+01
20921.2,1,1.80E+01,1.63E+01
20926.2,1,1.80E+01,1.63E+01
20931.2,1,1.80E+01,1.63E+01
20936.2,1,1.80E+01,1.63E+01
20941.2,1,1.80E+01,1.63E+01
20946.3,1,1.80E+01,1.63E+01
20951.3,1,1.80E+01,1.63E+01
20956.3,1,1.80E+01,1.57E+01
20961.3,1,1.80E+01,1.63E+01
20966.3,1,1.80E+01,1.63E+01
20971.3,1,1.80E+01,1.63E+01
20976.3,1,1.80E+01,1.62E+01
20981.3,1,1.80E+01,1.64E+01
20986.4,1,1.80E+01,1.63E+01
20991.4,1,1.80E+01,1.63E+01
20996.4,1,1.80E+01,1.64E+01
21001.4,1,1.80E+01,1.63E+01
21006.5,1,1.80E+01,1.63E+01
21011.5,1,1.80E+01,1.63E+01
21016.5,1,1.80E+01,1.63E+01
21021.5,1,1.80E+01,1.63E+01
21026.5,1,1.80E+01,1.63E+01
21031.5,1,1.80E+01,1.64E+01
21036.6,1,1.80E+01,1.63E+01
21041.5,1,1.80E+01,1.63E+01
21046.5,1,1.80E+01,1.63E+01
21051.6,1,1.80E+01,1.57E+01
21056.6,1,1.80E+01,1.62E+01
21061.6,1,1.80E+01,1.63E+01
21066.6,1,1.80E+01,1.63E+01
21071.6,1,1.80E+01,1.63E+01
21076.6,1,1.80E+01,1.62E+01
21081.7,1,1.80E+01,1.63E+01
21086.7,1,1.80E+01,1.63E+01
21091.7,1,1.80E+01,1.63E+01
21096.7,1,1.80E+01,1.63E+01
21101.7,1,1.80E+01,1.63E+01
21106.7,1,1.80E+01,1.63E+01
21111.7,1,1.80E+01,1.63E+01
21116.7,1,1.80E+01,1.64E+01
21121.8,1,1.80E+01,1.63E+01
21126.8,1,1.80E+01,1.63E+01
21131.8,1,1.80E+01,1.63E+01
21136.8,1,1.80E+01,1.63E+01
21141.8,1,1.80E+01,1.63E+01
21146.9,1,1.80E+01,1.63E+01
21151.9,1,1.80E+01,1.63E+01
21156.9,1,1.80E+01,1.63E+01
21161.9,1,1.80E+01,1.63E+01
21166.9,1,1.80E+01,1.63E+01
21171.9,1,1.80E+01,1.63E+01
21176.9,1,1.80E+01,1.63E+01
21181.9,1,1.80E+01,1.64E+01
21187,1,1.80E+01,1.63E+01
21192,1,1.80E+01,1.63E+01
21197,1,1.80E+01,1.57E+01
21202,1,1.80E+01,1.63E+01
21207,1,1.80E+01,1.63E+01
21212.1,1,1.80E+01,1.63E+01
21217.1,1,1.80E+01,1.57E+01
21222.1,1,1.80E+01,1.63E+01
21227.1,1,1.80E+01,1.63E+01
21232.1,1,1.80E+01,1.63E+01
21237.1,1,1.80E+01,1.64E+01
21242.1,1,1.80E+01,1.63E+01
21247.1,1,1.80E+01,1.58E+01
21252.1,1,1.80E+01,1.63E+01
21257.2,1,1.80E+01,1.63E+01
21262.2,1,1.80E+01,1.63E+01
21267.2,1,1.80E+01,1.63E+01
21272.2,1,1.80E+01,1.62E+01
21277.3,1,1.80E+01,1.63E+01
21282.3,1,1.80E+01,1.63E+01
21287.3,1,1.80E+01,1.63E+01
21292.3,1,1.80E+01,1.63E+01
21297.3,1,1.80E+01,1.58E+01
21302.3,1,1.80E+01,1.57E+01
21307.3,1,1.80E+01,1.57E+01
21312.3,1,1.80E+01,1.57E+01
21317.3,1,1.80E+01,1.52E+01
21322.4,1,1.80E+01,1.52E+01
21327.4,1,1.80E+01,1.57E+01
21332.4,1,1.80E+01,1.52E+01
21337.4,1,1.80E+01,1.58E+01
21342.4,1,1.80E+01,1.57E+01
21347.4,1,1.80E+01,1.57E+01
21352.5,1,1.80E+01,1.57E+01
21357.4,1,1.80E+01,1.52E+01
21362.4,1,1.80E+01,1.57E+01
21367.5,1,1.80E+01,1.58E+01
21372.5,1,1.80E+01,1.57E+01
21377.5,1,1.80E+01,1.52E+01
21382.5,1,1.80E+01,1.57E+01
21387.5,1,1.80E+01,1.57E+01
21392.5,1,1.80E+01,1.57E+01
21397.6,1,1.80E+01,1.57E+01
21402.6,1,1.80E+01,1.58E+01
21407.6,1,1.80E+01,1.57E+01
21412.6,1,1.80E+01,1.57E+01
21417.6,1,1.80E+01,1.58E+01
21422.6,1,1.80E+01,1.57E+01
21427.6,1,1.80E+01,1.52E+01
21432.6,1,1.80E+01,1.57E+01
21437.6,1,1.80E+01,1.58E+01
21442.7,1,1.80E+01,1.57E+01
21447.7,1,1.80E+01,1.52E+01
21452.7,1,1.80E+01,1.58E+01
21457.7,1,1.80E+01,1.57E+01
21462.7,1,1.80E+01,1.57E+01
21467.7,1,1.80E+01,1.57E+01
21472.8,1,1.80E+01,1.57E+01
21477.7,1,1.80E+01,1.57E+01
21482.8,1,1.80E+01,1.57E+01
21487.8,1,1.80E+01,1.58E+01
21492.8,1,1.80E+01,1.57E+01
21497.8,1,1.80E+01,1.57E+01
21502.8,1,1.80E+01,1.58E+01
21507.8,1,1.80E+01,1.57E+01
21512.9,1,1.80E+01,1.57E+01
21517.9,1,1.80E+01,1.58E+01
21522.9,1,1.80E+01,1.58E+01
21527.9,1,1.80E+01,1.58E+01
21532.9,1,1.80E+01,1.57E+01
21537.9,1,1.80E+01,1.57E+01
21542.9,1,1.80E+01,1.57E+01
21547.9,1,1.80E+01,1.52E+01
21552.9,1,1.80E+01,1.57E+01
21558,1,1.80E+01,1.58E+01
21563,1,1.80E+01,1.57E+01
21568,1,1.80E+01,1.57E+01
21573,1,1.80E+01,1.58E+01
21578,1,1.80E+01,1.57E+01
21583,1,1.80E+01,1.57E+01
21588.1,1,1.80E+01,1.57E+01
21593.1,1,1.80E+01,1.57E+01
21598,1,1.80E+01,1.51E+01
21603.1,1,1.80E+01,1.52E+01
21608.1,1,1.80E+01,1.46E+01
21613.1,1,1.80E+01,1.46E+01
21618.1,1,1.80E+01,1.52E+01
21623.1,1,1.80E+01,1.52E+01
21628.2,1,1.80E+01,1.47E+01
21633.2,1,1.80E+01,1.52E+01
21638.2,1,1.80E+01,1.52E+01
21643.2,1,1.80E+01,1.52E+01
21648.2,1,1.80E+01,1.52E+01
21653.2,1,1.80E+01,1.46E+01
21658.3,1,1.80E+01,1.52E+01
21663.2,1,1.80E+01,1.52E+01
21668.2,1,1.80E+01,1.47E+01
21673.2,1,1.80E+01,1.52E+01
21678.3,1,1.80E+01,1.47E+01
21683.3,1,1.80E+01,1.52E+01
21688.3,1,1.80E+01,1.47E+01
21693.3,1,1.80E+01,1.52E+01
21698.4,1,1.80E+01,1.52E+01
21703.4,1,1.80E+01,1.52E+01
21708.4,1,1.80E+01,1.46E+01
21713.4,1,1.80E+01,1.52E+01
21718.4,1,1.80E+01,1.52E+01
21723.4,1,1.80E+01,1.52E+01
21728.4,1,1.80E+01,1.52E+01
21733.4,1,1.80E+01,1.52E+01
21738.5,1,1.80E+01,1.52E+01
21743.5,1,1.80E+01,1.51E+01
21748.5,1,1.80E+01,1.52E+01
21753.5,1,1.80E+01,1.52E+01
21758.5,1,1.80E+01,1.52E+01
21763.5,1,1.80E+01,1.52E+01
21768.6,1,1.80E+01,1.52E+01
21773.6,1,1.80E+01,1.52E+01
21778.6,1,1.80E+01,1.52E+01
21783.6,1,1.80E+01,1.52E+01
21788.6,1,1.80E+01,1.52E+01
21793.6,1,1.80E+01,1.52E+01
21798.6,1,1.80E+01,1.52E+01
21803.6,1,1.80E+01,1.52E+01
21808.6,1,1.80E+01,1.52E+01
21813.6,1,1.80E+01,1.52E+01
21818.7,1,1.80E+01,1.52E+01
21823.7,1,1.80E+01,1.53E+01
21828.7,1,1.80E+01,1.52E+01
21833.7,1,1.80E+01,1.52E+01
21838.7,1,1.80E+01,1.52E+01
21843.7,1,1.80E+01,1.52E+01
21848.7,1,1.80E+01,1.52E+01
21853.7,1,1.80E+01,1.52E+01
21858.8,1,1.80E+01,1.53E+01
21863.8,1,1.80E+01,1.52E+01
21868.8,1,1.80E+01,1.52E+01
21873.8,1,1.80E+01,1.48E+01
21878.8,1,1.80E+01,1.52E+01
21883.9,1,1.80E+01,1.52E+01
21888.9,1,1.80E+01,1.52E+01
21893.9,1,1.80E+01,1.53E+01
21898.9,1,1.80E+01,1.52E+01
21904,1,1.80E+01,1.52E+01
21909,1,1.80E+01,1.53E+01
21913.9,1,1.80E+01,1.53E+01
21918.9,1,1.80E+01,1.53E+01
21923.9,1,1.80E+01,1.52E+01
21929,1,1.80E+01,1.53E+01
21934,1,1.80E+01,1.53E+01
21939,1,1.80E+01,1.52E+01
21944,1,1.80E+01,1.53E+01
21949,1,1.80E+01,1.53E+01
21954.1,1,1.80E+01,1.52E+01
21959.1,1,1.80E+01,1.52E+01
21964.1,1,1.80E+01,1.53E+01
21969.1,1,1.80E+01,1.47E+01
21974.1,1,1.80E+01,1.52E+01
21979.1,1,1.80E+01,1.52E+01
21984.1,1,1.80E+01,1.42E+01
21989.1,1,1.80E+01,1.42E+01
21994.1,1,1.80E+01,1.42E+01
21999.2,1,1.80E+01,1.42E+01
22004.2,1,1.80E+01,1.42E+01
22009.2,1,1.80E+01,1.42E+01
22014.2,1,1.80E+01,1.47E+01
22019.2,1,1.80E+01,1.47E+01
22024.3,1,1.80E+01,1.47E+01
22029.3,1,1.80E+01,1.47E+01
22034.3,1,1.80E+01,1.47E+01
22039.3,1,1.80E+01,1.47E+01
22044.3,1,1.80E+01,1.47E+01
22049.3,1,1.80E+01,1.47E+01
22054.3,1,1.80E+01,1.47E+01
22059.3,1,1.80E+01,1.47E+01
22064.4,1,1.80E+01,1.47E+01
22069.4,1,1.80E+01,1.42E+01
22074.4,1,1.80E+01,1.48E+01
22079.4,1,1.80E+01,1.42E+01
22084.4,1,1.80E+01,1.47E+01
22089.5,1,1.80E+01,1.47E+01
22094.5,1,1.80E+01,1.42E+01
22099.4,1,1.80E+01,1.47E+01
22104.4,1,1.80E+01,1.47E+01
22109.5,1,1.80E+01,1.38E+01
22114.5,1,1.80E+01,1.42E+01
22119.5,1,1.80E+01,1.42E+01
22124.5,1,1.80E+01,1.43E+01
22129.5,1,1.80E+01,1.42E+01
22134.6,1,1.80E+01,1.41E+01
22139.6,1,1.80E+01,1.42E+01
22144.6,1,1.80E+01,1.42E+01
22149.6,1,1.80E+01,1.42E+01
22154.6,1,1.80E+01,1.42E+01
22159.6,1,1.80E+01,1.42E+01
22164.6,1,1.80E+01,1.42E+01
22169.6,1,1.80E+01,1.41E+01
22174.7,1,1.80E+01,1.42E+01
22179.7,1,1.80E+01,1.42E+01
22184.7,1,1.80E+01,1.42E+01
22189.7,1,1.80E+01,1.41E+01
22194.7,1,1.80E+01,1.42E+01
22199.7,1,1.80E+01,1.42E+01
22204.8,1,1.80E+01,1.37E+01
22209.8,1,1.80E+01,1.42E+01
22214.8,1,1.80E+01,1.42E+01
22219.8,1,1.80E+01,1.42E+01
22224.8,1,1.80E+01,1.42E+01
22229.8,1,1.80E+01,1.43E+01
22234.8,1,1.80E+01,1.42E+01
22239.8,1,1.80E+01,1.42E+01
22244.9,1,1.80E+01,1.42E+01
22249.9,1,1.80E+01,1.42E+01
22254.9,1,1.80E+01,1.42E+01
22259.9,1,1.80E+01,1.37E+01
22264.9,1,1.80E+01,1.42E+01
22269.9,1,1.80E+01,1.42E+01
22274.9,1,1.80E+01,1.42E+01
22280,1,1.80E+01,1.42E+01
22284.9,1,1.80E+01,1.42E+01
22289.9,1,1.80E+01,1.42E+01
22295,1,1.80E+01,1.42E+01
22300,1,1.80E+01,1.42E+01
22305,1,1.80E+01,1.42E+01
22310,1,1.80E+01,1.42E+01
22315.1,1,1.80E+01,1.42E+01
22320.1,1,1.80E+01,1.42E+01
22325.1,1,1.80E+01,1.42E+01
22330.1,1,1.80E+01,1.42E+01
22335.1,1,1.80E+01,1.42E+01
22340.2,1,1.80E+01,1.42E+01
22345.2,1,1.80E+01,1.42E+01
22350.1,1,1.80E+01,1.42E+01
22355.2,1,1.80E+01,1.42E+01
22360.2,1,1.80E+01,1.42E+01
22365.2,1,1.80E+01,1.42E+01
22370.2,1,1.80E+01,1.42E+01
22375.2,1,1.80E+01,1.42E+01
22380.3,1,1.80E+01,1.42E+01
22385.3,1,1.80E+01,1.42E+01
22390.3,1,1.80E+01,1.42E+01
22395.3,1,1.80E+01,1.42E+01
22400.4,1,1.80E+01,1.42E+01
22405.3,1,1.80E+01,1.42E+01
22410.3,1,1.80E+01,1.42E+01
22415.4,1,1.80E+01,1.42E+01
22420.4,1,1.80E+01,1.42E+01
22425.4,1,1.80E+01,1.42E+01
22430.4,1,1.80E+01,1.42E+01
22435.4,1,1.80E+01,1.42E+01
22440.4,1,1.80E+01,1.42E+01
22445.5,1,1.80E+01,1.42E+01
22450.5,1,1.80E+01,1.42E+01
22455.5,1,1.80E+01,1.42E+01
22460.5,1,1.80E+01,1.42E+01
22465.5,1,1.80E+01,1.42E+01
22470.5,1,1.80E+01,1.42E+01
22475.5,1,1.80E+01,1.42E+01
22480.5,1,1.80E+01,1.42E+01
22485.6,1,1.80E+01,1.42E+01
22490.6,1,1.80E+01,1.42E+01
22495.6,1,1.80E+01,1.43E+01
22500.6,1,1.80E+01,1.42E+01
22505.6,1,1.80E+01,1.42E+01
22510.7,1,1.80E+01,1.42E+01
22515.7,1,1.80E+01,1.42E+01
22520.7,1,1.80E+01,1.42E+01
22525.7,1,1.80E+01,1.37E+01
22530.7,1,1.80E+01,1.42E+01
22535.7,1,1.80E+01,1.42E+01
22540.7,1,1.80E+01,1.42E+01
22545.7,1,1.80E+01,1.43E+01
22550.7,1,1.80E+01,1.42E+01
22555.7,1,1.80E+01,1.42E+01
22560.8,1,1.80E+01,1.42E+01
22565.8,1,1.80E+01,1.42E+01
22570.8,1,1.80E+01,1.42E+01
22575.8,1,1.80E+01,1.42E+01
22580.8,1,1.80E+01,1.42E+01
22585.9,1,1.80E+01,1.42E+01
22590.8,1,1.80E+01,1.41E+01
22595.8,1,1.80E+01,1.37E+01
22600.8,1,1.80E+01,1.38E+01
22605.9,1,1.80E+01,1.42E+01
22610.9,1,1.80E+01,1.42E+01
22615.9,1,1.80E+01,1.38E+01
22620.9,1,1.80E+01,1.38E+01
22625.9,1,1.80E+01,1.37E+01
22630.9,1,1.80E+01,1.37E+01
22636,1,1.80E+01,1.37E+01
22641,1,1.80E+01,1.37E+01
22646,1,1.80E+01,1.37E+01
22651,1,1.80E+01,1.33E+01
22656,1,1.80E+01,1.33E+01
22661,1,1.80E+01,1.32E+01
22666,1,1.80E+01,1.32E+01
22671,1,1.80E+01,1.33E+01
22676,1,1.80E+01,1.33E+01
22681,1,1.80E+01,1.32E+01
22686.1,1,1.80E+01,1.33E+01
22691.1,1,1.80E+01,1.33E+01
22696.1,1,1.80E+01,1.33E+01
22701.1,1,1.80E+01,1.28E+01
22706.2,1,1.80E+01,1.29E+01
22711.1,1,1.80E+01,1.33E+01
22716.1,1,1.80E+01,1.28E+01
22721.2,1,1.80E+01,1.29E+01
22726.2,1,1.80E+01,1.28E+01
22731.2,1,1.80E+01,1.32E+01
22736.2,1,1.80E+01,1.28E+01
22741.2,1,1.80E+01,1.33E+01
22746.2,1,1.80E+01,1.33E+01
22751.3,1,1.80E+01,1.33E+01
22756.3,1,1.80E+01,1.33E+01
22761.3,1,1.80E+01,1.28E+01
22766.3,1,1.80E+01,1.33E+01
22771.3,1,1.80E+01,1.32E+01
22776.3,1,1.80E+01,1.29E+01
22781.3,1,1.80E+01,1.33E+01
22786.3,1,1.80E+01,1.33E+01
22791.3,1,1.80E+01,1.32E+01
22796.4,1,1.80E+01,1.33E+01
22801.4,1,1.80E+01,1.33E+01
22806.4,1,1.80E+01,1.28E+01
22811.4,1,1.80E+01,1.33E+01
22816.4,1,1.80E+01,1.33E+01
22821.4,1,1.80E+01,1.28E+01
22826.4,1,1.80E+01,1.24E+01
22831.4,1,1.80E+01,1.29E+01
22836.5,1,1.80E+01,1.24E+01
