Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
5155.637704,-24.9,999.0,-24.0,-23.3
5165.658364,-25.0,999.0,-24.0,-23.3
5175.704203,-25.1,999.0,-24.2,-23.4
5185.75749,-25.2,999.0,-24.3,-23.5
5195.780269,-25.3,999.0,-24.3,-23.7
5205.798661,-25.3,999.0,-24.4,-23.7
5215.828536,-25.4,999.0,-24.6,-23.8
5225.886477,-25.5,999.0,-24.6,-23.7
5235.903925,-25.6,999.0,-24.6,-23.5
5245.929578,-25.6,999.0,-24.6,-23.4
5255.935255,-25.6,999.0,-24.6,-23.3
5265.974823,-25.8,999.0,-24.6,-23.2
5276.001817,-25.9,999.0,-24.6,-23.1
5286.007647,-25.9,999.0,-24.7,-23.1
5296.046543,-26.0,999.0,-24.7,-23.1
5306.068662,-26.1,999.0,-24.7,-23.0
5316.093495,-26.2,999.0,-24.6,-23.0
5326.147745,-26.2,999.0,-24.7,-23.0
5336.155276,-26.4,999.0,-24.6,-23.0
5346.171718,-26.4,999.0,-24.7,-23.0
5356.205302,-26.5,999.0,-24.6,-23.0
5366.241293,-26.6,999.0,-24.6,-23.0
5376.264692,-26.7,999.0,-24.5,-23.1
5386.305649,-26.8,999.0,-24.4,-23.1
5396.312828,-26.8,999.0,-24.4,-23.1
5406.337963,-26.9,999.0,-24.3,-23.1
5416.376574,-27.0,999.0,-24.3,-23.1
5426.423623,-27.3,999.0,-24.3,-23.2
5436.424794,-27.4,999.0,-24.3,-23.2
5446.462447,-27.5,999.0,-24.3,-23.3
5456.492773,-27.5,999.0,-24.2,-23.3
5466.512325,-27.6,999.0,-24.3,-23.4
5476.539322,-27.7,999.0,-24.3,-23.4
5486.562486,-27.8,999.0,-24.3,-23.5
5496.586391,-27.9,999.0,-24.3,-23.5
5506.640537,-28.1,999.0,-24.3,-23.7
5516.664238,-28.1,999.0,-24.3,-23.7
5526.673696,-28.1,999.0,-24.4,-23.8
5536.711819,-28.3,999.0,-24.4,-23.9
5546.735551,-28.4,999.0,-24.5,-24.0
5556.741623,-28.5,999.0,-24.5,-24.0
5566.781117,-28.5,999.0,-24.6,-24.2
5576.78594,-28.5,999.0,-24.6,-24.2
