;
;  Proficy Historian SDK Data Export 
;  Generated: 02/17/2023 05:37:07 PM
;  Start Time: 02/16/2023 11:30:00 AM
;  End Time: 02/17/2023 12:30:00 AM
;  Interval: 60000 milliseconds
;  Records Returned: 780
;
Timestamp, SPLYO.CONDENSER_TEMPERATURE.F_CV, SPLYO.SHELF_OUTLET.F_CV, SPLYO.SHELF_INLET.F_CV, SPLYO.SHELF_SP.F_CV, SPLYO.TC_AVG.F_CV, SPLYO.VACUUM_SP.F_CV, SPLYO.CHAMBER_CM.F_CV, SPLYO.ROUGH_VACUUM.F_CV, SPLYO.CHAMBER_PIRANI.F_CV, SPLYO.CONDENSER_VACUUM.F_CV, SPLYO.CHAMBER_PRESSURE.F_CV
02/16/2023 14:57:00, -81.3, -39.8, -40, -40, 0, 0, 2100, 450, 1047, 2100, -6.6
02/16/2023 14:58:00, -81.2, -39.8, -40, -40, 0, 0, 2100, 450, 1047, 2100, -6.6
02/16/2023 14:59:00, -81.3, -39.8, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:00:00, -81.2, -39.8, -40.1, -40, 0, 0, 2100, 450, 1047, 2100, -6.6
02/16/2023 15:01:00, -81.2, -39.8, -40.1, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:02:00, -81.2, -39.8, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:03:00, -81.2, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:04:00, -81.3, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:05:00, -81.2, -39.8, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:06:00, -81.2, -39.8, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:07:00, -81.2, -39.8, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:08:00, -81.3, -39.8, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:09:00, -81.3, -39.8, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:10:00, -81.3, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:11:00, -81.3, -39.9, -40.1, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:12:00, -81.3, -39.9, -40.1, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:13:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:14:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:15:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:16:00, -81.3, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:17:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.6
02/16/2023 15:18:00, -81.4, -39.8, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.6
02/16/2023 15:19:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.7
02/16/2023 15:20:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:21:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 449, 1047, 2100, -6.7
02/16/2023 15:22:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 449, 1047, 2100, -6.7
02/16/2023 15:23:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:24:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.6
02/16/2023 15:25:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:26:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:27:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:28:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:29:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:30:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:31:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:32:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:33:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:34:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:35:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:36:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 448, 1047, 2100, -6.7
02/16/2023 15:37:00, -81.5, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:38:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:39:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:40:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:41:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:42:00, -81.3, -39.9, -40.1, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:43:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:44:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:45:00, -81.3, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:46:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:47:00, -81.3, -39.9, -40, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:48:00, -81.4, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:49:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:50:00, -81.4, -39.9, -40.1, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:51:00, -81.5, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:52:00, -81.5, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:53:00, -81.5, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:54:00, -81.6, -39.9, -40.1, -40, 0, 0, 2100, 447, 1047, 2100, -6.7
02/16/2023 15:55:00, -81.6, -39.9, -40.1, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:56:00, -81.6, -39.9, -40.1, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:57:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:58:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 15:59:00, -81.7, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:00:00, -81.6, -39.9, -40.1, -40, 0, 0, 2100, 445, 1047, 2100, -6.7
02/16/2023 16:01:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 445, 1047, 2100, -6.7
02/16/2023 16:02:00, -81.6, -39.9, -40.1, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:03:00, -81.7, -39.9, -40.1, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:04:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:05:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:06:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:07:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:08:00, -81.6, -39.9, -40.1, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:09:00, -81.7, -39.9, -40, -40, 0, 0, 2100, 445, 1047, 2100, -6.7
02/16/2023 16:10:00, -81.7, -39.9, -40.1, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:11:00, -81.7, -39.9, -40.1, -40, 0, 0, 2100, 445, 1047, 2100, -6.7
02/16/2023 16:12:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 445, 1047, 2100, -6.7
02/16/2023 16:13:00, -81.6, -39.9, -40.1, -40, 0, 0, 2100, 445, 1047, 2100, -6.7
02/16/2023 16:14:00, -81.6, -39.9, -40, -40, 0, 0, 2100, 446, 1047, 2100, -6.7
02/16/2023 16:15:00, -85.4, -39.1, -36.6, -15, 0, 0, 2100, 248, 1047, 2100, -10.7
02/16/2023 16:16:00, -88.5, -36.6, -33.5, -15, 0, 0, 2100, 112, 1047, 2100, -13.3
02/16/2023 16:17:00, -89.9, -34, -30.8, -15, 0, 0, 2100, 50, 1047, 2100, -14.5
02/16/2023 16:18:00, -90.4, -31.4, -28.2, -15, 0, 0, 2100, 24, 1047, 2100, -15.1
02/16/2023 16:19:00, -90.4, -28.7, -25.7, -15, 0, 0, 2100, 12, 1047, 2100, -15.3
02/16/2023 16:20:00, -90.6, -26.2, -23.2, -15, 0, 0, 2100, 6, 1046, 2100, -15.4
02/16/2023 16:21:00, -90.7, -23.8, -20.8, -15, 0, 0, 2100, 3, 1046, 2100, -15.5
02/16/2023 16:22:00, -90.8, -21.5, -18.6, -15, 0, 0, 1708, 2, 1047, 1696, -15.5
02/16/2023 16:23:00, -90.7, -19.6, -16.6, -15, 0, 0, 1013, 1, 1048, 1001, -15.6
02/16/2023 16:24:00, -89.9, -18.6, -15.7, -15, 0, 0, 651, 1, 924, 471, -15.6
02/16/2023 16:25:00, -88.4, -18.6, -15.6, -15, 0, 0, 349, 1, 525, 199, -15.6
02/16/2023 16:26:00, -83.2, -17.3, -14.6, -15, 0, 0, 142, 0, 222, 113, -15.6
02/16/2023 16:27:00, -83.6, -15.7, -14, -14.9, 0, 100, 107, 0, 170, 91, -15.6
02/16/2023 16:28:00, -84.2, -14.9, -13.7, -14.4, 0, 100, 100, 0, 158, 86, -15.6
02/16/2023 16:29:00, -84.7, -14.5, -13.5, -13.9, 0, 100, 100, 0, 158, 88, -15.6
02/16/2023 16:30:00, -85.1, -14.1, -13.2, -13.4, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 16:31:00, -85.5, -13.7, -12.8, -12.9, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:32:00, -85.9, -13.4, -12.4, -12.4, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:33:00, -86.1, -13, -11.9, -11.9, 0, 100, 100, 0, 156, 90, -15.5
02/16/2023 16:34:00, -86.5, -12.5, -11.4, -11.4, 0, 100, 99, 0, 155, 89, -15.6
02/16/2023 16:35:00, -86.7, -12, -11, -10.9, 0, 100, 99, 0, 157, 89, -15.6
02/16/2023 16:36:00, -86.9, -11.5, -10.5, -10.4, 0, 100, 99, 0, 155, 89, -15.6
02/16/2023 16:37:00, -87, -11, -10, -9.9, 0, 100, 100, 0, 156, 90, -15.6
02/16/2023 16:38:00, -87.2, -10.5, -9.5, -9.4, 0, 100, 100, 0, 157, 90, -15.6
02/16/2023 16:39:00, -87.3, -10, -9, -8.9, 0, 100, 98, 0, 154, 88, -15.6
02/16/2023 16:40:00, -87.4, -9.5, -8.5, -8.4, 0, 100, 100, 0, 157, 90, -15.6
02/16/2023 16:41:00, -87.5, -9, -8, -7.9, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:42:00, -87.6, -8.5, -7.4, -7.4, 0, 100, 101, 0, 158, 91, -15.6
02/16/2023 16:43:00, -87.6, -8, -7, -6.9, 0, 100, 101, 0, 159, 91, -15.6
02/16/2023 16:44:00, -87.7, -7.5, -6.4, -6.4, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:45:00, -87.7, -7, -5.9, -5.9, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:46:00, -87.7, -6.5, -5.4, -5.4, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:47:00, -87.8, -6, -4.9, -4.9, 0, 100, 101, 0, 158, 90, -15.6
02/16/2023 16:48:00, -87.8, -5.5, -4.4, -4.4, 0, 100, 99, 0, 156, 88, -15.6
02/16/2023 16:49:00, -87.8, -5, -3.9, -3.9, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:50:00, -87.8, -4.5, -3.4, -3.4, 0, 100, 100, 0, 157, 89, -15.6
02/16/2023 16:51:00, -87.8, -4, -2.9, -2.9, 0, 100, 100, 0, 157, 90, -15.6
02/16/2023 16:52:00, -87.8, -3.5, -2.4, -2.4, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:53:00, -87.8, -3.1, -1.9, -1.9, 0, 100, 100, 0, 158, 89, -15.5
02/16/2023 16:54:00, -87.8, -2.6, -1.5, -1.4, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:55:00, -87.9, -2.1, -0.9, -0.9, 0, 100, 99, 0, 157, 89, -15.6
02/16/2023 16:56:00, -87.9, -1.6, -0.4, -0.4, 0, 100, 100, 0, 159, 90, -15.6
02/16/2023 16:57:00, -87.9, -1.1, 0.1, 0.1, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 16:58:00, -87.9, -0.6, 0.6, 0.6, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 16:59:00, -87.9, -0.1, 1.1, 1.1, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:00:00, -88, 0.4, 1.6, 1.6, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 17:01:00, -88, 0.9, 2.1, 2.1, 0, 100, 100, 0, 157, 89, -15.6
02/16/2023 17:02:00, -88, 1.4, 2.5, 2.6, 0, 100, 101, 0, 159, 91, -15.6
02/16/2023 17:03:00, -88, 1.9, 3.1, 3.1, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:04:00, -88, 2.4, 3.6, 3.6, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 17:05:00, -88, 2.9, 4.1, 4.1, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 17:06:00, -88.1, 3.4, 4.6, 4.6, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 17:07:00, -88, 3.9, 5, 5.1, 0, 100, 99, 0, 157, 89, -15.6
02/16/2023 17:08:00, -88, 4.4, 5.6, 5.6, 0, 100, 100, 0, 160, 90, -15.6
02/16/2023 17:09:00, -88, 4.9, 6.1, 6.1, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 17:10:00, -88, 5.4, 6.6, 6.6, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 17:11:00, -88, 5.9, 7.1, 7.1, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:12:00, -88.1, 6.4, 7.6, 7.6, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 17:13:00, -88.1, 6.9, 8.1, 8.1, 0, 100, 99, 0, 157, 89, -15.6
02/16/2023 17:14:00, -88.1, 7.4, 8.6, 8.6, 0, 100, 100, 0, 159, 90, -15.6
02/16/2023 17:15:00, -88.1, 7.9, 9.1, 9.1, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 17:16:00, -88, 8.4, 9.6, 9.6, 0, 100, 99, 0, 157, 89, -15.6
02/16/2023 17:17:00, -88.1, 8.9, 10.1, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:18:00, -87.9, 9.3, 10.2, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:19:00, -87.5, 9.5, 10.3, 10, 0, 100, 101, 0, 160, 90, -15.6
02/16/2023 17:20:00, -87, 9.6, 10.2, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:21:00, -86.7, 9.5, 10.2, 10, 0, 100, 99, 0, 157, 89, -15.6
02/16/2023 17:22:00, -86.4, 9.5, 10.2, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:23:00, -86.1, 9.4, 10.1, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 17:24:00, -85.9, 9.4, 10.1, 10, 0, 100, 99, 0, 158, 89, -15.6
02/16/2023 17:25:00, -85.9, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:26:00, -85.7, 9.4, 10.1, 10, 0, 100, 100, 0, 159, 90, -15.6
02/16/2023 17:27:00, -85.6, 9.3, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 17:28:00, -85.5, 9.3, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
02/16/2023 17:29:00, -85.5, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:30:00, -85.3, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:31:00, -85.3, 9.3, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
02/16/2023 17:32:00, -85.2, 9.3, 10.1, 10, 0, 100, 99, 0, 157, 89, -15.6
02/16/2023 17:33:00, -85.2, 9.3, 10.1, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:34:00, -85.1, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:35:00, -85.1, 9.3, 10, 10, 0, 100, 99, 0, 156, 88, -15.6
02/16/2023 17:36:00, -85, 9.3, 10, 10, 0, 100, 100, 0, 158, 90, -15.6
02/16/2023 17:37:00, -84.9, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:38:00, -84.9, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:39:00, -84.9, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:40:00, -84.9, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 17:41:00, -84.9, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:42:00, -84.8, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:43:00, -84.8, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 17:44:00, -84.7, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:45:00, -84.8, 9.3, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
02/16/2023 17:46:00, -84.7, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:47:00, -84.7, 9.3, 10.1, 10, 0, 100, 100, 0, 160, 89, -15.6
02/16/2023 17:48:00, -84.6, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 17:49:00, -84.6, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:50:00, -84.6, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:51:00, -84.6, 9.3, 10.1, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:52:00, -84.6, 9.3, 10, 10, 0, 100, 98, 0, 155, 87, -15.6
02/16/2023 17:53:00, -84.6, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 17:54:00, -84.6, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 17:55:00, -84.6, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:56:00, -84.6, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 17:57:00, -84.5, 9.3, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 17:58:00, -84.5, 9.3, 10.1, 10, 0, 100, 101, 0, 160, 90, -15.6
02/16/2023 17:59:00, -84.5, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:00:00, -84.4, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:01:00, -84.4, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:02:00, -84.4, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:03:00, -84.4, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:04:00, -84.4, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:05:00, -84.4, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:06:00, -84.4, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:07:00, -84.4, 9.3, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:08:00, -84.4, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:09:00, -84.3, 9.3, 10, 10, 0, 100, 101, 0, 159, 89, -15.6
02/16/2023 18:10:00, -84.3, 9.3, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:11:00, -84.4, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:12:00, -84.3, 9.3, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:13:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:14:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
02/16/2023 18:15:00, -84.3, 9.3, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
02/16/2023 18:16:00, -84.3, 9.3, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:17:00, -84.3, 9.3, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
02/16/2023 18:18:00, -84.3, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
02/16/2023 18:19:00, -84.3, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:20:00, -84.3, 9.3, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
02/16/2023 18:21:00, -84.2, 9.3, 10, 10, 0, 100, 99, 0, 158, 89, -15.6
02/16/2023 18:22:00, -84.2, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:23:00, -84.2, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:24:00, -84.2, 9.3, 10, 10, 0, 100, 99, 0, 158, 89, -15.6
02/16/2023 18:25:00, -84.2, 9.3, 10, 10, 0, 100, 100, 0, 159, 90, -15.6
02/16/2023 18:26:00, -84.3, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:27:00, -84.2, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:28:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:29:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:30:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:31:00, -84.2, 9.3, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:32:00, -84.2, 9.3, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:33:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:34:00, -84.2, 9.4, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:35:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:36:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:37:00, -84.2, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:38:00, -84.2, 9.4, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:39:00, -84.2, 9.4, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:40:00, -84.2, 9.4, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:41:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:42:00, -84.2, 9.4, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:43:00, -84.2, 9.3, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:44:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:45:00, -84.2, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:46:00, -84.3, 9.4, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 18:47:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 158, 88, -15.6
02/16/2023 18:48:00, -84.2, 9.4, 10, 10, 0, 100, 100, 0, 160, 89, -15.6
02/16/2023 18:49:00, -84.3, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
02/16/2023 18:50:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:51:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 160, 90, -15.6
02/16/2023 18:52:00, -84.3, 9.4, 10, 10, 0, 100, 101, 0, 160, 90, -15.6
02/16/2023 18:53:00, -84.3, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 18:54:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:55:00, -84.4, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:56:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:57:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
02/16/2023 18:58:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 18:59:00, -84.3, 9.4, 10, 10, 0, 100, 101, 0, 159, 90, -15.6
02/16/2023 19:00:00, -84.4, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 19:01:00, -84.4, 9.4, 10, 10, 0, 100, 99, 0, 158, 88, -15.6
02/16/2023 19:02:00, -84.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 19:03:00, -84.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 19:04:00, -84.4, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 19:05:00, -84.3, 9.4, 10, 10, 0, 100, 100, 0, 157, 89, -15.6
02/16/2023 19:06:00, -84.4, 9.4, 10, 10, 0, 100, 100, 0, 158, 89, -15.6
02/16/2023 19:07:00, -84.4, 9.4, 10, 10, 0, 100, 99, 0, 157, 88, -15.6
02/16/2023 19:08:00, -84.4, 9.4, 10, 10, 0, 100, 100, 0, 159, 89, -15.6
